order_details_id,order_id,order_date,order_time,item_id
3010,1325,1/23/23,11:50:45 AM,112
3011,1326,1/23/23,12:00:54 PM,103
3012,1326,1/23/23,12:00:54 PM,125
3013,1327,1/23/23,12:01:01 PM,127
3014,1328,1/23/23,12:29:42 PM,101
3015,1329,1/23/23,12:49:11 PM,118
3016,1330,1/23/23,12:54:53 PM,107
3017,1330,1/23/23,12:54:53 PM,126
3018,1331,1/23/23,12:54:56 PM,112
3019,1331,1/23/23,12:54:56 PM,119
3020,1331,1/23/23,12:54:56 PM,106
3021,1332,1/23/23,12:55:29 PM,112
3022,1333,1/23/23,12:57:07 PM,125
3023,1333,1/23/23,12:57:07 PM,112
3024,1334,1/23/23,1:00:58 PM,125
3025,1335,1/23/23,1:10:36 PM,121
3026,1336,1/23/23,1:14:10 PM,113
3027,1337,1/23/23,1:44:49 PM,107
3028,1338,1/23/23,1:47:01 PM,117
3029,1338,1/23/23,1:47:01 PM,119
3030,1338,1/23/23,1:47:01 PM,NULL
3031,1339,1/23/23,2:10:45 PM,107
3032,1339,1/23/23,2:10:45 PM,127
3033,1340,1/23/23,2:12:26 PM,124
3034,1340,1/23/23,2:12:26 PM,125
3035,1340,1/23/23,2:12:26 PM,126
3036,1340,1/23/23,2:12:26 PM,110
3037,1340,1/23/23,2:12:26 PM,122
3038,1340,1/23/23,2:12:26 PM,130
3039,1341,1/23/23,2:15:37 PM,103
3040,1341,1/23/23,2:15:37 PM,108
3041,1341,1/23/23,2:15:37 PM,125
3042,1341,1/23/23,2:15:37 PM,110
3043,1342,1/23/23,2:17:05 PM,102
3044,1343,1/23/23,2:29:11 PM,106
3045,1344,1/23/23,2:58:58 PM,124
3046,1345,1/23/23,3:01:02 PM,129
3047,1345,1/23/23,3:01:02 PM,130
3048,1346,1/23/23,3:25:17 PM,125
3049,1346,1/23/23,3:25:17 PM,106
3050,1347,1/23/23,3:32:59 PM,101
3051,1347,1/23/23,3:32:59 PM,125
3052,1347,1/23/23,3:32:59 PM,109
3053,1348,1/23/23,3:50:01 PM,106
3054,1349,1/23/23,4:03:08 PM,122
3055,1349,1/23/23,4:03:08 PM,132
3056,1350,1/23/23,4:05:24 PM,102
3057,1350,1/23/23,4:05:24 PM,113
3058,1351,1/23/23,4:06:00 PM,117
3059,1351,1/23/23,4:06:00 PM,111
3060,1352,1/23/23,4:12:21 PM,129
3061,1352,1/23/23,4:12:21 PM,113
3062,1352,1/23/23,4:12:21 PM,131
3063,1353,1/23/23,4:21:26 PM,101
3064,1353,1/23/23,4:21:26 PM,108
3065,1354,1/23/23,4:22:21 PM,129
3066,1355,1/23/23,4:30:25 PM,109
3067,1355,1/23/23,4:30:25 PM,113
3068,1356,1/23/23,5:11:00 PM,120
3069,1356,1/23/23,5:11:00 PM,122
3070,1357,1/23/23,5:17:58 PM,107
3071,1357,1/23/23,5:17:58 PM,122
3072,1358,1/23/23,5:24:07 PM,102
3073,1359,1/23/23,5:31:29 PM,118
3074,1360,1/23/23,5:33:33 PM,105
3075,1361,1/23/23,5:46:31 PM,113
3076,1361,1/23/23,5:46:31 PM,131
3077,1362,1/23/23,5:46:43 PM,101
3078,1362,1/23/23,5:46:43 PM,117
3079,1363,1/23/23,5:46:45 PM,127
3080,1363,1/23/23,5:46:45 PM,112
3081,1363,1/23/23,5:46:45 PM,105
3082,1363,1/23/23,5:46:45 PM,132
3083,1364,1/23/23,5:50:42 PM,101
3084,1364,1/23/23,5:50:42 PM,107
3085,1364,1/23/23,5:50:42 PM,110
3086,1365,1/23/23,5:54:47 PM,105
3087,1366,1/23/23,6:07:49 PM,113
3088,1366,1/23/23,6:07:49 PM,119
3089,1367,1/23/23,6:09:22 PM,111
3090,1367,1/23/23,6:09:22 PM,118
3091,1367,1/23/23,6:09:22 PM,118
3092,1367,1/23/23,6:09:22 PM,120
3093,1368,1/23/23,6:22:01 PM,101
3094,1368,1/23/23,6:22:01 PM,106
3095,1369,1/23/23,6:31:59 PM,124
3096,1369,1/23/23,6:31:59 PM,125
3097,1370,1/23/23,6:45:57 PM,111
3098,1370,1/23/23,6:45:57 PM,111
3099,1371,1/23/23,6:54:00 PM,101
3100,1372,1/23/23,6:57:10 PM,107
3101,1372,1/23/23,6:57:10 PM,110
3102,1373,1/23/23,7:00:30 PM,113
3103,1373,1/23/23,7:00:30 PM,122
3104,1374,1/23/23,7:06:56 PM,109
3105,1374,1/23/23,7:06:56 PM,114
3106,1375,1/23/23,7:12:48 PM,101
3107,1375,1/23/23,7:12:48 PM,101
3108,1375,1/23/23,7:12:48 PM,107
3109,1376,1/23/23,7:13:06 PM,119
3110,1377,1/23/23,7:19:20 PM,107
3111,1377,1/23/23,7:19:20 PM,125
3112,1377,1/23/23,7:19:20 PM,127
3113,1377,1/23/23,7:19:20 PM,128
3114,1378,1/23/23,7:23:24 PM,101
3115,1378,1/23/23,7:23:24 PM,125
3116,1379,1/23/23,7:33:07 PM,125
3117,1379,1/23/23,7:33:07 PM,119
3118,1379,1/23/23,7:33:07 PM,121
3119,1380,1/23/23,7:51:21 PM,117
3120,1380,1/23/23,7:51:21 PM,113
3121,1380,1/23/23,7:51:21 PM,105
3122,1381,1/23/23,8:08:54 PM,102
3123,1381,1/23/23,8:08:54 PM,131
3124,1381,1/23/23,8:08:54 PM,106
3125,1382,1/23/23,8:11:35 PM,109
3126,1382,1/23/23,8:11:35 PM,129
3127,1382,1/23/23,8:11:35 PM,113
3128,1383,1/23/23,8:24:59 PM,124
3129,1384,1/23/23,8:31:01 PM,108
3130,1384,1/23/23,8:31:01 PM,132
3131,1385,1/23/23,8:57:30 PM,104
3132,1385,1/23/23,8:57:30 PM,112
3133,1386,1/23/23,9:01:24 PM,101
3134,1386,1/23/23,9:01:24 PM,110
3135,1387,1/23/23,9:11:38 PM,111
3136,1387,1/23/23,9:11:38 PM,120
3137,1387,1/23/23,9:11:38 PM,106
3138,1388,1/23/23,10:04:12 PM,102
3139,1389,1/23/23,10:05:37 PM,108
3140,1390,1/24/23,11:38:40 AM,106
3141,1391,1/24/23,12:26:08 PM,117
3142,1391,1/24/23,12:26:08 PM,121
3143,1391,1/24/23,12:26:08 PM,123
3144,1391,1/24/23,12:26:08 PM,123
3145,1392,1/24/23,12:37:39 PM,126
3146,1392,1/24/23,12:37:39 PM,111
3147,1393,1/24/23,12:43:03 PM,101
3148,1393,1/24/23,12:43:03 PM,106
3149,1394,1/24/23,1:25:55 PM,109
3150,1395,1/24/23,1:32:52 PM,106
3151,1396,1/24/23,1:34:33 PM,104
3152,1397,1/24/23,1:56:25 PM,124
3153,1398,1/24/23,2:04:36 PM,108
3154,1398,1/24/23,2:04:36 PM,109
3155,1398,1/24/23,2:04:36 PM,130
3156,1398,1/24/23,2:04:36 PM,130
3157,1398,1/24/23,2:04:36 PM,106
3158,1398,1/24/23,2:04:36 PM,106
3159,1399,1/24/23,2:07:38 PM,107
3160,1399,1/24/23,2:07:38 PM,111
3161,1399,1/24/23,2:07:38 PM,119
3162,1399,1/24/23,2:07:38 PM,106
3163,1400,1/24/23,2:08:26 PM,108
3164,1401,1/24/23,2:20:17 PM,106
3165,1402,1/24/23,2:23:57 PM,108
3166,1402,1/24/23,2:23:57 PM,109
3167,1402,1/24/23,2:23:57 PM,121
3168,1403,1/24/23,2:44:46 PM,129
3169,1404,1/24/23,2:59:38 PM,126
3170,1404,1/24/23,2:59:38 PM,118
3171,1405,1/24/23,3:00:13 PM,101
3172,1405,1/24/23,3:00:13 PM,102
3173,1405,1/24/23,3:00:13 PM,120
3174,1406,1/24/23,3:08:57 PM,108
3175,1407,1/24/23,3:17:06 PM,129
3176,1408,1/24/23,4:05:14 PM,112
3177,1408,1/24/23,4:05:14 PM,123
3178,1409,1/24/23,4:06:10 PM,119
3179,1410,1/24/23,4:17:38 PM,107
3180,1410,1/24/23,4:17:38 PM,127
3181,1410,1/24/23,4:17:38 PM,120
3182,1411,1/24/23,4:36:53 PM,113
3183,1411,1/24/23,4:36:53 PM,130
3184,1411,1/24/23,4:36:53 PM,123
3185,1412,1/24/23,4:39:31 PM,124
3186,1412,1/24/23,4:39:31 PM,131
3187,1413,1/24/23,4:48:03 PM,109
3188,1413,1/24/23,4:48:03 PM,117
3189,1413,1/24/23,4:48:03 PM,119
3190,1413,1/24/23,4:48:03 PM,120
3191,1414,1/24/23,4:49:15 PM,120
3192,1415,1/24/23,5:04:22 PM,129
3193,1416,1/24/23,5:18:39 PM,102
3194,1416,1/24/23,5:18:39 PM,118
3195,1416,1/24/23,5:18:39 PM,119
3196,1416,1/24/23,5:18:39 PM,121
3197,1417,1/24/23,5:31:05 PM,110
3198,1417,1/24/23,5:31:05 PM,117
3199,1417,1/24/23,5:31:05 PM,129
3200,1417,1/24/23,5:31:05 PM,111
3201,1418,1/24/23,5:50:34 PM,120
3202,1419,1/24/23,6:07:48 PM,111
3203,1419,1/24/23,6:07:48 PM,132
3204,1420,1/24/23,6:10:44 PM,115
3205,1420,1/24/23,6:10:44 PM,116
3206,1420,1/24/23,6:10:44 PM,130
3207,1421,1/24/23,6:17:01 PM,122
3208,1422,1/24/23,6:26:42 PM,129
3209,1422,1/24/23,6:26:42 PM,106
3210,1423,1/24/23,6:32:23 PM,107
3211,1423,1/24/23,6:32:23 PM,108
3212,1423,1/24/23,6:32:23 PM,119
3213,1424,1/24/23,6:43:24 PM,118
3214,1424,1/24/23,6:43:24 PM,132
3215,1425,1/24/23,6:50:51 PM,102
3216,1425,1/24/23,6:50:51 PM,128
3217,1425,1/24/23,6:50:51 PM,106
3218,1426,1/24/23,7:06:06 PM,118
3219,1427,1/24/23,7:26:06 PM,124
3220,1427,1/24/23,7:26:06 PM,117
3221,1427,1/24/23,7:26:06 PM,119
3222,1428,1/24/23,7:33:57 PM,104
3223,1428,1/24/23,7:33:57 PM,132
3224,1429,1/24/23,7:36:22 PM,108
3225,1429,1/24/23,7:36:22 PM,124
3226,1429,1/24/23,7:36:22 PM,112
3227,1429,1/24/23,7:36:22 PM,118
3228,1430,1/24/23,7:39:56 PM,102
3229,1430,1/24/23,7:39:56 PM,127
3230,1430,1/24/23,7:39:56 PM,NULL
3231,1431,1/24/23,7:40:03 PM,129
3232,1432,1/24/23,7:41:52 PM,102
3233,1432,1/24/23,7:41:52 PM,117
3234,1432,1/24/23,7:41:52 PM,127
3235,1433,1/24/23,7:43:23 PM,110
3236,1433,1/24/23,7:43:23 PM,119
3237,1434,1/24/23,7:43:40 PM,115
3238,1434,1/24/23,7:43:40 PM,129
3239,1435,1/24/23,7:44:56 PM,117
3240,1435,1/24/23,7:44:56 PM,119
3241,1435,1/24/23,7:44:56 PM,120
3242,1435,1/24/23,7:44:56 PM,114
3243,1436,1/24/23,7:46:06 PM,126
3244,1436,1/24/23,7:46:06 PM,130
3245,1436,1/24/23,7:46:06 PM,114
3246,1437,1/24/23,7:47:50 PM,101
3247,1438,1/24/23,7:54:07 PM,126
3248,1438,1/24/23,7:54:07 PM,117
3249,1439,1/24/23,7:56:32 PM,118
3250,1439,1/24/23,7:56:32 PM,132
3251,1440,1/24/23,7:56:33 PM,108
3252,1441,1/24/23,8:13:00 PM,117
3253,1441,1/24/23,8:13:00 PM,105
3254,1442,1/24/23,8:21:20 PM,103
3255,1442,1/24/23,8:21:20 PM,131
3256,1442,1/24/23,8:21:20 PM,131
3257,1442,1/24/23,8:21:20 PM,132
3258,1443,1/24/23,8:23:34 PM,108
3259,1443,1/24/23,8:23:34 PM,113
3260,1444,1/24/23,8:29:10 PM,110
3261,1445,1/24/23,8:29:40 PM,107
3262,1445,1/24/23,8:29:40 PM,116
3263,1445,1/24/23,8:29:40 PM,102
3264,1445,1/24/23,8:29:40 PM,106
3265,1446,1/24/23,8:40:47 PM,103
3266,1446,1/24/23,8:40:47 PM,111
3267,1447,1/24/23,8:41:28 PM,125
3268,1447,1/24/23,8:41:28 PM,119
3269,1448,1/24/23,8:59:29 PM,117
3270,1449,1/24/23,9:12:27 PM,105
3271,1449,1/24/23,9:12:27 PM,122
3272,1450,1/24/23,9:23:08 PM,101
3273,1450,1/24/23,9:23:08 PM,101
3274,1450,1/24/23,9:23:08 PM,124
3275,1450,1/24/23,9:23:08 PM,113
3276,1451,1/24/23,9:23:59 PM,124
3277,1451,1/24/23,9:23:59 PM,125
3278,1451,1/24/23,9:23:59 PM,109
3279,1451,1/24/23,9:23:59 PM,112
3280,1452,1/24/23,10:32:11 PM,128
3281,1452,1/24/23,10:32:11 PM,119
3282,1453,1/25/23,12:24:36 PM,116
3283,1453,1/25/23,12:24:36 PM,121
3284,1453,1/25/23,12:24:36 PM,105
3285,1453,1/25/23,12:24:36 PM,106
3286,1454,1/25/23,12:27:51 PM,109
3287,1454,1/25/23,12:27:51 PM,114
3288,1455,1/25/23,1:30:03 PM,109
3289,1456,1/25/23,1:35:14 PM,101
3290,1457,1/25/23,1:35:53 PM,101
3291,1457,1/25/23,1:35:53 PM,107
3292,1457,1/25/23,1:35:53 PM,115
3293,1457,1/25/23,1:35:53 PM,108
3294,1457,1/25/23,1:35:53 PM,124
3295,1457,1/25/23,1:35:53 PM,112
3296,1457,1/25/23,1:35:53 PM,105
3297,1457,1/25/23,1:35:53 PM,122
3298,1457,1/25/23,1:35:53 PM,106
3299,1457,1/25/23,1:35:53 PM,132
3300,1458,1/25/23,1:46:05 PM,102
3301,1458,1/25/23,1:46:05 PM,110
3302,1458,1/25/23,1:46:05 PM,111
3303,1458,1/25/23,1:46:05 PM,119
3304,1459,1/25/23,2:01:11 PM,128
3305,1459,1/25/23,2:01:11 PM,129
3306,1460,1/25/23,2:17:13 PM,123
3307,1461,1/25/23,2:21:02 PM,108
3308,1461,1/25/23,2:21:02 PM,125
3309,1461,1/25/23,2:21:02 PM,128
3310,1461,1/25/23,2:21:02 PM,111
3311,1461,1/25/23,2:21:02 PM,131
3312,1462,1/25/23,2:32:07 PM,131
3313,1463,1/25/23,2:32:44 PM,129
3314,1464,1/25/23,2:43:49 PM,101
3315,1465,1/25/23,2:45:05 PM,109
3316,1465,1/25/23,2:45:05 PM,118
3317,1466,1/25/23,2:48:05 PM,113
3318,1466,1/25/23,2:48:05 PM,106
3319,1467,1/25/23,2:50:29 PM,101
3320,1468,1/25/23,3:05:16 PM,101
3321,1468,1/25/23,3:05:16 PM,118
3322,1469,1/25/23,3:23:21 PM,116
3323,1469,1/25/23,3:23:21 PM,119
3324,1470,1/25/23,3:29:05 PM,101
3325,1470,1/25/23,3:29:05 PM,120
3326,1471,1/25/23,4:07:00 PM,107
3327,1471,1/25/23,4:07:00 PM,116
3328,1471,1/25/23,4:07:00 PM,102
3329,1471,1/25/23,4:07:00 PM,125
3330,1472,1/25/23,4:32:36 PM,129
3331,1472,1/25/23,4:32:36 PM,132
3332,1473,1/25/23,4:36:54 PM,119
3333,1473,1/25/23,4:36:54 PM,119
3334,1474,1/25/23,4:52:12 PM,107
3335,1474,1/25/23,4:52:12 PM,121
3336,1475,1/25/23,4:59:21 PM,125
3337,1475,1/25/23,4:59:21 PM,113
3338,1475,1/25/23,4:59:21 PM,119
3339,1475,1/25/23,4:59:21 PM,130
3340,1476,1/25/23,5:05:06 PM,101
3341,1477,1/25/23,5:08:54 PM,131
3342,1478,1/25/23,5:26:23 PM,104
3343,1478,1/25/23,5:26:23 PM,113
3344,1478,1/25/23,5:26:23 PM,119
3345,1478,1/25/23,5:26:23 PM,114
3346,1479,1/25/23,5:30:14 PM,115
3347,1479,1/25/23,5:30:14 PM,120
3348,1480,1/25/23,5:48:20 PM,125
3349,1480,1/25/23,5:48:20 PM,111
3350,1481,1/25/23,6:12:26 PM,103
3351,1481,1/25/23,6:12:26 PM,105
3352,1482,1/25/23,6:32:16 PM,129
3353,1483,1/25/23,6:39:10 PM,107
3354,1483,1/25/23,6:39:10 PM,103
3355,1483,1/25/23,6:39:10 PM,129
3356,1484,1/25/23,6:57:43 PM,107
3357,1484,1/25/23,6:57:43 PM,102
3358,1484,1/25/23,6:57:43 PM,106
3359,1485,1/25/23,7:05:15 PM,115
3360,1485,1/25/23,7:05:15 PM,131
3361,1486,1/25/23,7:09:03 PM,127
3362,1487,1/25/23,7:41:47 PM,118
3363,1488,1/25/23,7:49:28 PM,112
3364,1488,1/25/23,7:49:28 PM,131
3365,1489,1/25/23,8:01:54 PM,113
3366,1490,1/25/23,8:07:13 PM,125
3367,1490,1/25/23,8:07:13 PM,128
3368,1490,1/25/23,8:07:13 PM,114
3369,1490,1/25/23,8:07:13 PM,132
3370,1491,1/25/23,8:19:40 PM,107
3371,1492,1/25/23,8:46:56 PM,101
3372,1492,1/25/23,8:46:56 PM,109
3373,1492,1/25/23,8:46:56 PM,111
3374,1492,1/25/23,8:46:56 PM,113
3375,1493,1/25/23,9:00:40 PM,125
3376,1494,1/25/23,9:01:50 PM,111
3377,1494,1/25/23,9:01:50 PM,120
3378,1494,1/25/23,9:01:50 PM,132
3379,1495,1/25/23,9:17:32 PM,129
3380,1495,1/25/23,9:17:32 PM,122
3381,1495,1/25/23,9:17:32 PM,130
3382,1496,1/25/23,9:32:38 PM,111
3383,1497,1/26/23,11:15:57 AM,107
3384,1497,1/26/23,11:15:57 AM,116
3385,1497,1/26/23,11:15:57 AM,117
3386,1498,1/26/23,11:25:10 AM,106
3387,1499,1/26/23,11:33:33 AM,109
3388,1500,1/26/23,11:52:57 AM,108
3389,1500,1/26/23,11:52:57 AM,111
3390,1500,1/26/23,11:52:57 AM,120
3391,1500,1/26/23,11:52:57 AM,122
3392,1501,1/26/23,12:03:55 PM,102
3393,1501,1/26/23,12:03:55 PM,125
3394,1501,1/26/23,12:03:55 PM,113
3395,1501,1/26/23,12:03:55 PM,122
3396,1502,1/26/23,12:04:48 PM,125
3397,1502,1/26/23,12:04:48 PM,NULL
3398,1503,1/26/23,12:10:49 PM,117
3399,1504,1/26/23,12:44:38 PM,107
3400,1504,1/26/23,12:44:38 PM,102
3401,1504,1/26/23,12:44:38 PM,102
3402,1504,1/26/23,12:44:38 PM,126
3403,1504,1/26/23,12:44:38 PM,128
3404,1504,1/26/23,12:44:38 PM,113
3405,1504,1/26/23,12:44:38 PM,113
3406,1504,1/26/23,12:44:38 PM,105
3407,1504,1/26/23,12:44:38 PM,130
3408,1504,1/26/23,12:44:38 PM,106
3409,1505,1/26/23,12:47:34 PM,115
3410,1505,1/26/23,12:47:34 PM,102
3411,1505,1/26/23,12:47:34 PM,108
3412,1505,1/26/23,12:47:34 PM,132
3413,1506,1/26/23,12:56:04 PM,114
3414,1507,1/26/23,1:02:45 PM,119
3415,1508,1/26/23,1:03:59 PM,124
3416,1509,1/26/23,1:08:25 PM,102
3417,1509,1/26/23,1:08:25 PM,126
3418,1509,1/26/23,1:08:25 PM,127
3419,1509,1/26/23,1:08:25 PM,112
3420,1509,1/26/23,1:08:25 PM,120
3421,1510,1/26/23,1:15:18 PM,125
3422,1511,1/26/23,1:24:17 PM,124
3423,1512,1/26/23,1:27:32 PM,119
3424,1513,1/26/23,1:46:01 PM,113
3425,1513,1/26/23,1:46:01 PM,113
3426,1514,1/26/23,1:51:21 PM,107
3427,1514,1/26/23,1:51:21 PM,120
3428,1515,1/26/23,1:52:36 PM,129
3429,1516,1/26/23,1:54:36 PM,113
3430,1516,1/26/23,1:54:36 PM,120
3431,1517,1/26/23,1:56:01 PM,105
3432,1518,1/26/23,2:00:13 PM,117
3433,1519,1/26/23,2:21:10 PM,114
3434,1520,1/26/23,2:25:20 PM,102
3435,1520,1/26/23,2:25:20 PM,103
3436,1521,1/26/23,2:32:57 PM,109
3437,1521,1/26/23,2:32:57 PM,120
3438,1522,1/26/23,2:35:32 PM,107
3439,1522,1/26/23,2:35:32 PM,108
3440,1522,1/26/23,2:35:32 PM,108
3441,1522,1/26/23,2:35:32 PM,117
3442,1523,1/26/23,2:38:13 PM,119
3443,1524,1/26/23,2:47:17 PM,132
3444,1525,1/26/23,2:47:46 PM,118
3445,1526,1/26/23,2:55:06 PM,106
3446,1527,1/26/23,3:14:30 PM,116
3447,1527,1/26/23,3:14:30 PM,126
3448,1528,1/26/23,3:24:38 PM,NULL
3449,1529,1/26/23,3:35:32 PM,118
3450,1529,1/26/23,3:35:32 PM,114
3451,1530,1/26/23,3:49:09 PM,125
3452,1530,1/26/23,3:49:09 PM,128
3453,1531,1/26/23,3:58:50 PM,109
3454,1532,1/26/23,4:04:46 PM,107
3455,1532,1/26/23,4:04:46 PM,113
3456,1533,1/26/23,4:08:02 PM,101
3457,1533,1/26/23,4:08:02 PM,112
3458,1534,1/26/23,4:21:23 PM,128
3459,1534,1/26/23,4:21:23 PM,130
3460,1534,1/26/23,4:21:23 PM,114
3461,1535,1/26/23,4:38:21 PM,101
3462,1535,1/26/23,4:38:21 PM,125
3463,1535,1/26/23,4:38:21 PM,127
3464,1535,1/26/23,4:38:21 PM,131
3465,1536,1/26/23,4:52:11 PM,116
3466,1536,1/26/23,4:52:11 PM,113
3467,1536,1/26/23,4:52:11 PM,120
3468,1537,1/26/23,5:04:54 PM,104
3469,1538,1/26/23,5:06:36 PM,103
3470,1538,1/26/23,5:06:36 PM,130
3471,1538,1/26/23,5:06:36 PM,131
3472,1539,1/26/23,6:03:43 PM,124
3473,1539,1/26/23,6:03:43 PM,117
3474,1539,1/26/23,6:03:43 PM,106
3475,1540,1/26/23,6:08:56 PM,127
3476,1540,1/26/23,6:08:56 PM,121
3477,1541,1/26/23,6:10:06 PM,106
3478,1542,1/26/23,6:37:22 PM,116
3479,1542,1/26/23,6:37:22 PM,130
3480,1542,1/26/23,6:37:22 PM,123
3481,1542,1/26/23,6:37:22 PM,106
3482,1543,1/26/23,7:21:11 PM,124
3483,1543,1/26/23,7:21:11 PM,106
3484,1544,1/26/23,7:32:50 PM,111
3485,1544,1/26/23,7:32:50 PM,122
3486,1545,1/26/23,7:33:23 PM,109
3487,1546,1/26/23,7:42:41 PM,105
3488,1547,1/26/23,8:58:38 PM,110
3489,1547,1/26/23,8:58:38 PM,131
3490,1548,1/26/23,8:59:51 PM,110
3491,1548,1/26/23,8:59:51 PM,105
3492,1549,1/26/23,9:12:55 PM,105
3493,1550,1/26/23,9:23:19 PM,107
3494,1550,1/26/23,9:23:19 PM,118
3495,1551,1/26/23,9:37:51 PM,130
3496,1552,1/27/23,11:23:30 AM,110
3497,1553,1/27/23,11:47:40 AM,116
3498,1554,1/27/23,11:57:19 AM,127
3499,1554,1/27/23,11:57:19 AM,118
3500,1554,1/27/23,11:57:19 AM,119
3501,1555,1/27/23,12:07:54 PM,132
3502,1556,1/27/23,12:19:15 PM,129
3503,1556,1/27/23,12:19:15 PM,105
3504,1557,1/27/23,12:21:21 PM,109
3505,1558,1/27/23,12:27:55 PM,127
3506,1558,1/27/23,12:27:55 PM,132
3507,1559,1/27/23,12:34:12 PM,109
3508,1560,1/27/23,12:56:17 PM,117
3509,1560,1/27/23,12:56:17 PM,111
3510,1561,1/27/23,12:56:35 PM,103
3511,1562,1/27/23,1:00:08 PM,108
3512,1563,1/27/23,1:04:38 PM,108
3513,1563,1/27/23,1:04:38 PM,110
3514,1564,1/27/23,1:05:50 PM,124
3515,1564,1/27/23,1:05:50 PM,109
3516,1564,1/27/23,1:05:50 PM,129
3517,1564,1/27/23,1:05:50 PM,113
3518,1565,1/27/23,1:21:20 PM,101
3519,1565,1/27/23,1:21:20 PM,102
3520,1565,1/27/23,1:21:20 PM,110
3521,1565,1/27/23,1:21:20 PM,110
3522,1566,1/27/23,1:23:02 PM,131
3523,1567,1/27/23,1:31:08 PM,109
3524,1567,1/27/23,1:31:08 PM,129
3525,1567,1/27/23,1:31:08 PM,119
3526,1568,1/27/23,1:38:46 PM,102
3527,1568,1/27/23,1:38:46 PM,108
3528,1568,1/27/23,1:38:46 PM,127
3529,1568,1/27/23,1:38:46 PM,131
3530,1569,1/27/23,1:38:50 PM,101
3531,1569,1/27/23,1:38:50 PM,115
3532,1569,1/27/23,1:38:50 PM,109
3533,1569,1/27/23,1:38:50 PM,110
3534,1569,1/27/23,1:38:50 PM,111
3535,1569,1/27/23,1:38:50 PM,113
3536,1569,1/27/23,1:38:50 PM,113
3537,1569,1/27/23,1:38:50 PM,118
3538,1569,1/27/23,1:38:50 PM,121
3539,1569,1/27/23,1:38:50 PM,105
3540,1569,1/27/23,1:38:50 PM,122
3541,1569,1/27/23,1:38:50 PM,123
3542,1569,1/27/23,1:38:50 PM,106
3543,1570,1/27/23,1:49:25 PM,102
3544,1571,1/27/23,2:32:25 PM,101
3545,1572,1/27/23,2:33:38 PM,120
3546,1572,1/27/23,2:33:38 PM,123
3547,1572,1/27/23,2:33:38 PM,106
3548,1573,1/27/23,2:39:50 PM,106
3549,1574,1/27/23,3:32:22 PM,101
3550,1574,1/27/23,3:32:22 PM,118
3551,1574,1/27/23,3:32:22 PM,131
3552,1575,1/27/23,3:37:13 PM,112
3553,1576,1/27/23,3:44:22 PM,121
3554,1576,1/27/23,3:44:22 PM,114
3555,1577,1/27/23,3:48:27 PM,112
3556,1578,1/27/23,4:07:40 PM,125
3557,1578,1/27/23,4:07:40 PM,129
3558,1578,1/27/23,4:07:40 PM,113
3559,1578,1/27/23,4:07:40 PM,NULL
3560,1579,1/27/23,4:19:56 PM,108
3561,1579,1/27/23,4:19:56 PM,122
3562,1580,1/27/23,4:27:31 PM,126
3563,1580,1/27/23,4:27:31 PM,132
3564,1581,1/27/23,4:28:38 PM,NULL
3565,1582,1/27/23,4:34:55 PM,102
3566,1582,1/27/23,4:34:55 PM,109
3567,1582,1/27/23,4:34:55 PM,121
3568,1582,1/27/23,4:34:55 PM,106
3569,1583,1/27/23,5:01:03 PM,103
3570,1583,1/27/23,5:01:03 PM,121
3571,1584,1/27/23,5:08:55 PM,112
3572,1584,1/27/23,5:08:55 PM,105
3573,1585,1/27/23,5:14:26 PM,107
3574,1585,1/27/23,5:14:26 PM,110
3575,1585,1/27/23,5:14:26 PM,119
3576,1586,1/27/23,5:15:31 PM,110
3577,1586,1/27/23,5:15:31 PM,105
3578,1586,1/27/23,5:15:31 PM,131
3579,1587,1/27/23,5:26:55 PM,113
3580,1588,1/27/23,5:29:19 PM,131
3581,1588,1/27/23,5:29:19 PM,123
3582,1589,1/27/23,5:46:02 PM,128
3583,1589,1/27/23,5:46:02 PM,121
3584,1589,1/27/23,5:46:02 PM,105
3585,1590,1/27/23,5:56:16 PM,103
3586,1590,1/27/23,5:56:16 PM,111
3587,1590,1/27/23,5:56:16 PM,113
3588,1590,1/27/23,5:56:16 PM,130
3589,1591,1/27/23,6:00:16 PM,107
3590,1591,1/27/23,6:00:16 PM,102
3591,1591,1/27/23,6:00:16 PM,125
3592,1591,1/27/23,6:00:16 PM,120
3593,1592,1/27/23,6:02:51 PM,104
3594,1593,1/27/23,6:06:25 PM,116
3595,1593,1/27/23,6:06:25 PM,119
3596,1593,1/27/23,6:06:25 PM,122
3597,1593,1/27/23,6:06:25 PM,114
3598,1594,1/27/23,6:16:02 PM,104
3599,1595,1/27/23,6:17:38 PM,120
3600,1595,1/27/23,6:17:38 PM,114
3601,1596,1/27/23,6:22:07 PM,121
3602,1596,1/27/23,6:22:07 PM,106
3603,1597,1/27/23,6:22:23 PM,105
3604,1598,1/27/23,6:31:26 PM,125
3605,1598,1/27/23,6:31:26 PM,119
3606,1599,1/27/23,6:33:59 PM,124
3607,1599,1/27/23,6:33:59 PM,119
3608,1600,1/27/23,6:37:54 PM,111
3609,1600,1/27/23,6:37:54 PM,112
3610,1601,1/27/23,6:48:01 PM,110
3611,1601,1/27/23,6:48:01 PM,114
3612,1602,1/27/23,6:49:15 PM,116
3613,1602,1/27/23,6:49:15 PM,106
3614,1603,1/27/23,7:16:45 PM,109
3615,1604,1/27/23,8:05:01 PM,129
3616,1604,1/27/23,8:05:01 PM,111
